Excluded due to y_range or header_y_range: {'content': ':901.]', 'polygon': [0.5733, 0.6902, 0.9333, 0.6902, 0.93, 0.8235, 0.5733, 0.8169], 'spans': [{'offset': 67648, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'interest to the district that the dairy-school', 'polygon': [0.5633, 0.9636, 2.9533, 0.9636, 2.9533, 1.0836, 0.5633, 1.0836], 'spans': [{'offset': 67655, 'length': 46}]}
Excluded due to y_range or header_y_range: {'content': 'culty in allowing them to go some distance', 'polygon': [3.0033, 0.9669, 5.3967, 0.9702, 5.3967, 1.0869, 3.0033, 1.0836], 'spans': [{'offset': 70583, 'length': 42}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access_use#cc-zero', 'polygon': [0.1233, 9.5922, 0.1233, 5.2879, 0.24, 5.2879, 0.2433, 9.5922], 'spans': [{'offset': 73514, 'length': 74}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT /', 'polygon': [0.0133, 9.5822, 0.0133, 7.495, 0.1233, 7.495, 0.1267, 9.5822], 'spans': [{'offset': 73589, 'length': 35}]}
Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.4133, 9.4588, 2.1067, 9.4588, 2.1033, 9.6889, 1.4133, 9.6822], 'spans': [{'offset': 73421, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.94, 9.5388, 1.39, 9.5422, 1.39, 9.6389, 0.94, 9.6355], 'spans': [{'offset': 73408, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': 'Taranaki Dairy-school.', 'polygon': [3.57, 0.6702, 4.93, 0.6768, 4.93, 0.8202, 3.57, 0.8102], 'spans': [{'offset': 67593, 'length': 22}]}
Excluded due to y_range or header_y_range: {'content': '411', 'polygon': [5.1833, 0.6935, 5.3933, 0.6935, 5.3867, 0.7968, 5.1833, 0.8002], 'spans': [{'offset': 67589, 'length': 3}]}
Excluded due to y_range or header_y_range: {'content': 'Original from', 'polygon': [4.3, 9.4888, 4.8067, 9.4855, 4.8067, 9.5822, 4.3, 9.5822], 'spans': [{'offset': 73428, 'length': 13}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA', 'polygon': [3.8767, 9.5922, 5.2167, 9.5922, 5.2167, 9.6989, 3.8767, 9.6989], 'spans': [{'offset': 73442, 'length': 24}]}
Excluded due to y_range or header_y_range: {'content': 'Waiau Ferry Service.', 'polygon': [1.5268, 0.6368, 2.7836, 0.6368, 2.7836, 0.7835, 1.5268, 0.7802], 'spans': [{'offset': 74080, 'length': 20}]}
Excluded due to y_range or header_y_range: {'content': '412', 'polygon': [0.9901, 0.6568, 1.2168, 0.6468, 1.2168, 0.7635, 0.9934, 0.7668], 'spans': [{'offset': 74076, 'length': 3}]}
Excluded due to y_range or header_y_range: {'content': 'the work, so he hoped the reply would be a', 'polygon': [1.0101, 0.9469, 3.3736, 0.9469, 3.3736, 1.0669, 1.0101, 1.0636], 'spans': [{'offset': 74134, 'length': 42}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access_use#cc-zero', 'polygon': [0.1233, 9.5822, 0.1267, 5.4046, 0.23, 5.4046, 0.2267, 9.5822], 'spans': [{'offset': 79954, 'length': 74}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT /', 'polygon': [0.0167, 9.5789, 0.0167, 7.5251, 0.1167, 7.5251, 0.1167, 9.5789], 'spans': [{'offset': 80029, 'length': 35}]}
Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.3735, 9.4622, 2.0502, 9.4622, 2.0469, 9.6922, 1.3735, 9.6889], 'spans': [{'offset': 80078, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9101, 9.5455, 1.3535, 9.5488, 1.3501, 9.6422, 0.9101, 9.6355], 'spans': [{'offset': 80065, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': 'Glenham Estate.', 'polygon': [4.027, 0.6368, 4.9938, 0.6401, 4.9938, 0.7668, 4.027, 0.7635], 'spans': [{'offset': 74110, 'length': 15}]}
Excluded due to y_range or header_y_range: {'content': '[HOUSE.]', 'polygon': [3.1003, 0.6435, 3.7437, 0.6401, 3.7437, 0.7835, 3.1003, 0.7868], 'spans': [{'offset': 74101, 'length': 8}]}
Excluded due to y_range or header_y_range: {'content': 'JULY 17', 'polygon': [5.3005, 0.6468, 5.7539, 0.6468, 5.7539, 0.7735, 5.3005, 0.7735], 'spans': [{'offset': 74126, 'length': 7}]}
Excluded due to y_range or header_y_range: {'content': 'ment to him of at least $1 a week in addition', 'polygon': [3.467, 0.9502, 5.7672, 0.9502, 5.7672, 1.0536, 3.467, 1.0502], 'spans': [{'offset': 77155, 'length': 45}]}
Excluded due to y_range or header_y_range: {'content': 'Original from', 'polygon': [4.1937, 9.4955, 4.6838, 9.4955, 4.6838, 9.5822, 4.1937, 9.5822], 'spans': [{'offset': 80085, 'length': 13}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA', 'polygon': [3.777, 9.5922, 5.0971, 9.5922, 5.0971, 9.6989, 3.777, 9.7022], 'spans': [{'offset': 80099, 'length': 24}]}
Excluded due to y_range or header_y_range: {'content': '[HOUSE.] Eketahuna-Shannon Road. 413', 'polygon': [2.64, 0.7402, 5.3667, 0.7368, 5.3667, 0.8835, 2.64, 0.8969], 'spans': [{'offset': 80591, 'length': 36}]}
Excluded due to y_range or header_y_range: {'content': '1901.]', 'polygon': [0.5433, 0.7402, 0.8967, 0.7502, 0.8967, 0.8769, 0.54, 0.8769], 'spans': [{'offset': 80564, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Inspection of Pigs.', 'polygon': [1.2433, 0.7435, 2.3233, 0.7435, 2.3233, 0.8869, 1.2433, 0.8869], 'spans': [{'offset': 80571, 'length': 19}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.13, 9.5855, 0.1333, 5.2912, 0.2367, 5.2912, 0.23, 9.5855], 'spans': [{'offset': 86746, 'length': 74}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT /', 'polygon': [0.0167, 9.5889, 0.0167, 7.4817, 0.1167, 7.4817, 0.1167, 9.5889], 'spans': [{'offset': 86821, 'length': 35}]}
Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.4133, 9.4588, 2.1067, 9.4588, 2.1033, 9.6889, 1.4133, 9.6822], 'spans': [{'offset': 86653, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.94, 9.5388, 1.39, 9.5422, 1.39, 9.6389, 0.94, 9.6355], 'spans': [{'offset': 86640, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': 'Original from', 'polygon': [4.3, 9.4888, 4.8067, 9.4855, 4.8067, 9.5822, 4.3, 9.5822], 'spans': [{'offset': 86660, 'length': 13}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA', 'polygon': [3.8767, 9.5922, 5.2167, 9.5922, 5.2167, 9.6989, 3.8767, 9.6989], 'spans': [{'offset': 86674, 'length': 24}]}
Excluded due to y_range or header_y_range: {'content': 'Tongahoe Road.', 'polygon': [1.6541, 0.6968, 2.5712, 0.6935, 2.5745, 0.8335, 1.6541, 0.8401], 'spans': [{'offset': 87197, 'length': 14}]}
Excluded due to y_range or header_y_range: {'content': '414', 'polygon': [0.9705, 0.7101, 1.1872, 0.7101, 1.1839, 0.8201, 0.9705, 0.8201], 'spans': [{'offset': 87193, 'length': 3}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.1267, 9.5683, 0.1301, 5.3543, 0.2334, 5.3543, 0.2301, 9.5683], 'spans': [{'offset': 93234, 'length': 74}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT /', 'polygon': [0.0133, 9.565, 0.0133, 7.488, 0.1234, 7.488, 0.1267, 9.565], 'spans': [{'offset': 93309, 'length': 35}]}
Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.394, 9.4516, 2.0743, 9.4716, 2.0643, 9.675, 1.384, 9.685], 'spans': [{'offset': 93141, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9204, 9.5316, 1.3673, 9.535, 1.3673, 9.625, 0.9204, 9.6216], 'spans': [{'offset': 93128, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': 'Dangerous Roads.', 'polygon': [3.9618, 0.6968, 5.019, 0.6901, 5.019, 0.8301, 3.9618, 0.8368], 'spans': [{'offset': 87221, 'length': 16}]}
Excluded due to y_range or header_y_range: {'content': '[HOUSE.]', 'polygon': [3.0714, 0.6968, 3.7051, 0.6935, 3.7051, 0.8368, 3.0714, 0.8368], 'spans': [{'offset': 87212, 'length': 8}]}
Excluded due to y_range or header_y_range: {'content': 'JULY 17', 'polygon': [5.2858, 0.6968, 5.7793, 0.6968, 5.7793, 0.8201, 5.2858, 0.8201], 'spans': [{'offset': 87238, 'length': 7}]}
Excluded due to y_range or header_y_range: {'content': 'Original from', 'polygon': [4.2386, 9.4783, 4.7322, 9.4783, 4.7322, 9.5683, 4.2386, 9.5683], 'spans': [{'offset': 93148, 'length': 13}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA', 'polygon': [3.8218, 9.5783, 5.1357, 9.5783, 5.1357, 9.685, 3.8218, 9.685], 'spans': [{'offset': 93162, 'length': 24}]}
Excluded due to y_range or header_y_range: {'content': '1901.j Apiti and Norsewood Road. [HOUSE.]', 'polygon': [0.6136, 0.7102, 3.3582, 0.7035, 3.3582, 0.8535, 0.6136, 0.8669], 'spans': [{'offset': 94004, 'length': 41}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.1301, 9.5855, 0.1334, 5.3012, 0.2334, 5.3012, 0.2301, 9.5855], 'spans': [{'offset': 100133, 'length': 74}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT', 'polygon': [0.0167, 9.5755, 0.0167, 7.6918, 0.1134, 7.6918, 0.1167, 9.5755], 'spans': [{'offset': 100208, 'length': 33}]}
Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.3873, 9.4622, 2.101, 9.4622, 2.101, 9.6922, 1.3873, 9.6855], 'spans': [{'offset': 100040, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9371, 9.5422, 1.3906, 9.5455, 1.3906, 9.6355, 0.9338, 9.6355], 'spans': [{'offset': 100027, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': 'Noxious Weeds Bill.', 'polygon': [3.6984, 0.7068, 4.8889, 0.7068, 4.8889, 0.8369, 3.6984, 0.8369], 'spans': [{'offset': 94046, 'length': 19}]}
Excluded due to y_range or header_y_range: {'content': '415', 'polygon': [5.2424, 0.7268, 5.4558, 0.7268, 5.4525, 0.8335, 5.2424, 0.8369], 'spans': [{'offset': 94000, 'length': 3}]}
Excluded due to y_range or header_y_range: {'content': 'Original from', 'polygon': [4.2986, 9.4888, 4.7955, 9.4888, 4.7955, 9.5789, 4.2986, 9.5789], 'spans': [{'offset': 100047, 'length': 13}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA', 'polygon': [3.8751, 9.5955, 5.2091, 9.5955, 5.2091, 9.6955, 3.8751, 9.6955], 'spans': [{'offset': 100061, 'length': 24}]}
Excluded due to y_range or header_y_range: {'content': '416', 'polygon': [0.9, 0.6868, 1.11, 0.6801, 1.1067, 0.7935, 0.9, 0.7968], 'spans': [{'offset': 100784, 'length': 3}]}
Excluded due to y_range or header_y_range: {'content': 'Improvements on', 'polygon': [1.5067, 0.6801, 2.4767, 0.6868, 2.4767, 0.8235, 1.5067, 0.8168], 'spans': [{'offset': 100788, 'length': 15}]}
Excluded due to y_range or header_y_range: {'content': '[HOUSE.]', 'polygon': [2.8967, 0.6868, 3.54, 0.6868, 3.54, 0.8235, 2.8967, 0.8235], 'spans': [{'offset': 100804, 'length': 8}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT / https://hdl.handle.net/2027/uc1.32106019788238', 'polygon': [0.0167, 9.5716, 0.0167, 4.8275, 0.1167, 4.8275, 0.1167, 9.5716], 'spans': [{'offset': 106987, 'length': 82}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access_use#cc-zero', 'polygon': [0.13, 9.5683, 0.1333, 5.2776, 0.2367, 5.2776, 0.2333, 9.5683], 'spans': [{'offset': 107070, 'length': 74}]}
Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.4133, 9.445, 2.11, 9.445, 2.1067, 9.675, 1.4133, 9.6683], 'spans': [{'offset': 106941, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.94, 9.525, 1.3867, 9.5283, 1.3867, 9.6216, 0.94, 9.6216], 'spans': [{'offset': 106928, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': 'Unimproved Lands.', 'polygon': [3.7833, 0.6768, 4.93, 0.6768, 4.93, 0.8235, 3.7833, 0.8235], 'spans': [{'offset': 100813, 'length': 17}]}
Excluded due to y_range or header_y_range: {'content': 'JULY 17', 'polygon': [5.2033, 0.6835, 5.7267, 0.6835, 5.73, 0.8201, 5.2033, 0.8235], 'spans': [{'offset': 100831, 'length': 7}]}
Excluded due to y_range or header_y_range: {'content': 'Original from', 'polygon': [4.3033, 9.475, 4.8067, 9.475, 4.8067, 9.565, 4.3033, 9.565], 'spans': [{'offset': 106948, 'length': 13}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA', 'polygon': [3.8733, 9.5783, 5.22, 9.5783, 5.22, 9.685, 3.8733, 9.6883], 'spans': [{'offset': 106962, 'length': 24}]}
Excluded due to y_range or header_y_range: {'content': '[HOUSE.]', 'polygon': [2.7803, 0.6702, 3.4236, 0.6668, 3.4236, 0.8169, 2.7803, 0.8169], 'spans': [{'offset': 113964, 'length': 8}]}
Excluded due to y_range or header_y_range: {'content': 'Horowhenua', 'polygon': [1.5335, 0.6768, 2.2835, 0.6768, 2.2835, 0.8035, 1.5335, 0.8035], 'spans': [{'offset': 113973, 'length': 10}]}
Excluded due to y_range or header_y_range: {'content': '1901.]', 'polygon': [0.6734, 0.6868, 1.0401, 0.6835, 1.0368, 0.8169, 0.6734, 0.8169], 'spans': [{'offset': 107854, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.13, 9.5822, 0.1333, 5.2812, 0.2367, 5.2812, 0.23, 9.5822], 'spans': [{'offset': 114055, 'length': 74}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT /', 'polygon': [0.0133, 9.5855, 0.01, 7.4684, 0.1233, 7.4684, 0.1267, 9.5855], 'spans': [{'offset': 114130, 'length': 35}]}
Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.4168, 9.4588, 2.1102, 9.4588, 2.1102, 9.6889, 1.4135, 9.6822], 'spans': [{'offset': 114179, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9368, 9.5422, 1.3901, 9.5422, 1.3901, 9.6389, 0.9368, 9.6355], 'spans': [{'offset': 114166, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': 'Village Settlement.', 'polygon': [3.8203, 0.6668, 4.9038, 0.6702, 4.9038, 0.8169, 3.8203, 0.8135], 'spans': [{'offset': 113988, 'length': 19}]}
Excluded due to y_range or header_y_range: {'content': '417', 'polygon': [5.2971, 0.6735, 5.5172, 0.6735, 5.5172, 0.7968, 5.2971, 0.7968], 'spans': [{'offset': 113984, 'length': 3}]}
Excluded due to y_range or header_y_range: {'content': 'Original from', 'polygon': [4.3171, 9.4888, 4.8204, 9.4888, 4.8204, 9.5789, 4.3171, 9.5822], 'spans': [{'offset': 114186, 'length': 13}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA', 'polygon': [3.8837, 9.5922, 5.2405, 9.5922, 5.2405, 9.6989, 3.8837, 9.6989], 'spans': [{'offset': 114200, 'length': 24}]}
Excluded due to y_range or header_y_range: {'content': 'Stoats, Weasels,', 'polygon': [1.5607, 0.6334, 2.4978, 0.6334, 2.4978, 0.7701, 1.5574, 0.7668], 'spans': [{'offset': 114500, 'length': 16}]}
Excluded due to y_range or header_y_range: {'content': '418', 'polygon': [0.8771, 0.6401, 1.1039, 0.6368, 1.1005, 0.7535, 0.8804, 0.7568], 'spans': [{'offset': 114496, 'length': 3}]}
Excluded due to y_range or header_y_range: {'content': 'inspected it, and the Hon. the Minister him-', 'polygon': [0.8671, 0.9335, 3.2549, 0.9335, 3.2549, 1.0468, 0.8671, 1.0468], 'spans': [{'offset': 114548, 'length': 44}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access_use#cc-zero', 'polygon': [0.1267, 9.5716, 0.1301, 5.4076, 0.2301, 5.4076, 0.2268, 9.5716], 'spans': [{'offset': 120675, 'length': 74}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT /', 'polygon': [0.0167, 9.5683, 0.0167, 7.5346, 0.1134, 7.5346, 0.1167, 9.5683], 'spans': [{'offset': 120750, 'length': 35}]}
Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.3706, 9.4516, 2.0443, 9.4516, 2.041, 9.6817, 1.3673, 9.6783], 'spans': [{'offset': 120582, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9071, 9.535, 1.3473, 9.5383, 1.3473, 9.6283, 0.9071, 9.6216], 'spans': [{'offset': 120569, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': '[HOUSE.]', 'polygon': [2.9747, 0.6334, 3.615, 0.6334, 3.6184, 0.7801, 2.9747, 0.7801], 'spans': [{'offset': 114517, 'length': 8}]}
Excluded due to y_range or header_y_range: {'content': '[JULY 17', 'polygon': [5.1958, 0.6468, 5.636, 0.6401, 5.6393, 0.7835, 5.1958, 0.7868], 'spans': [{'offset': 114539, 'length': 8}]}
Excluded due to y_range or header_y_range: {'content': 'and Ferrets.', 'polygon': [4.0319, 0.6434, 4.7556, 0.6434, 4.7556, 0.7668, 4.0319, 0.7635], 'spans': [{'offset': 114526, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': 'made ; but his experience was that very little', 'polygon': [3.3316, 0.9368, 5.6493, 0.9402, 5.6493, 1.0535, 3.3316, 1.0502], 'spans': [{'offset': 117579, 'length': 46}]}
Excluded due to y_range or header_y_range: {'content': 'Original from', 'polygon': [4.1753, 9.4816, 4.6622, 9.485, 4.6622, 9.5683, 4.1753, 9.5683], 'spans': [{'offset': 120589, 'length': 13}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA', 'polygon': [3.7651, 9.5883, 5.0691, 9.5883, 5.0691, 9.685, 3.7651, 9.685], 'spans': [{'offset': 120603, 'length': 24}]}
Excluded due to y_range or header_y_range: {'content': '[HOUSE.]', 'polygon': [2.8213, 0.6901, 3.4683, 0.6935, 3.4649, 0.8368, 2.8213, 0.8335], 'spans': [{'offset': 121321, 'length': 8}]}
Excluded due to y_range or header_y_range: {'content': 'Adjournment.', 'polygon': [1.564, 0.6901, 2.3577, 0.6968, 2.3544, 0.8301, 1.564, 0.8235], 'spans': [{'offset': 121330, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': '1901.]', 'polygon': [0.7203, 0.6901, 1.0705, 0.6935, 1.0705, 0.8301, 0.717, 0.8235], 'spans': [{'offset': 121343, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.1301, 9.5683, 0.1334, 5.2842, 0.2368, 5.2842, 0.2334, 9.5683], 'spans': [{'offset': 127473, 'length': 74}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT /', 'polygon': [0.0133, 9.5683, 0.0133, 7.4579, 0.1234, 7.4579, 0.1267, 9.5683], 'spans': [{'offset': 127548, 'length': 35}]}
Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.4073, 9.445, 2.0976, 9.445, 2.0976, 9.675, 1.4073, 9.6717], 'spans': [{'offset': 127427, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9338, 9.5316, 1.3906, 9.5316, 1.3906, 9.625, 0.9338, 9.6216], 'spans': [{'offset': 127414, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': 'Adjournment.', 'polygon': [3.9518, 0.6968, 4.7388, 0.7035, 4.7388, 0.8401, 3.9518, 0.8335], 'spans': [{'offset': 121308, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': '419', 'polygon': [5.3358, 0.7068, 5.5359, 0.7101, 5.5359, 0.8201, 5.3324, 0.8235], 'spans': [{'offset': 121304, 'length': 3}]}
Excluded due to y_range or header_y_range: {'content': 'Original from', 'polygon': [4.2986, 9.475, 4.7955, 9.475, 4.7955, 9.565, 4.2986, 9.565], 'spans': [{'offset': 127434, 'length': 13}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA', 'polygon': [3.8751, 9.585, 5.2091, 9.585, 5.2091, 9.6817, 3.8751, 9.6817], 'spans': [{'offset': 127448, 'length': 24}]}
Excluded due to y_range or header_y_range: {'content': '[HOUSE.] Elective Executive Bill. [JULY 17', 'polygon': [2.8747, 0.6734, 5.5426, 0.6701, 5.5426, 0.8268, 2.8747, 0.8334], 'spans': [{'offset': 128419, 'length': 42}]}
Excluded due to y_range or header_y_range: {'content': 'Adjournment.', 'polygon': [1.5441, 0.6734, 2.3444, 0.6734, 2.3444, 0.8168, 1.5441, 0.8168], 'spans': [{'offset': 128406, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': '420', 'polygon': [0.7837, 0.6834, 1.0005, 0.6801, 0.9971, 0.7968, 0.7837, 0.7968], 'spans': [{'offset': 128402, 'length': 3}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT / https://hdl.handle.net/2027/uc1.32106019788238', 'polygon': [0.0167, 9.5544, 0.0167, 4.9572, 0.1134, 4.9572, 0.1134, 9.5544], 'spans': [{'offset': 134561, 'length': 82}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.1267, 9.5544, 0.1301, 5.3973, 0.2301, 5.3973, 0.2234, 9.5544], 'spans': [{'offset': 134486, 'length': 74}]}
Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.3706, 9.4344, 2.0476, 9.4344, 2.0443, 9.6678, 1.3673, 9.6611], 'spans': [{'offset': 134440, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9071, 9.5211, 1.3473, 9.5244, 1.3473, 9.6144, 0.9071, 9.6078], 'spans': [{'offset': 134427, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': 'Original from', 'polygon': [4.1753, 9.4678, 4.6622, 9.4678, 4.6622, 9.5544, 4.1753, 9.5544], 'spans': [{'offset': 134447, 'length': 13}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA', 'polygon': [3.7618, 9.5678, 5.059, 9.5644, 5.059, 9.6711, 3.7618, 9.6744], 'spans': [{'offset': 134461, 'length': 24}]}
