2024-10-03 15:39:08,654 - INFO - Excluded strings: ['<!-- FigureContent="Stores.', '" Per" -->', '<!-- PageHeader="Imperial Honours.', 'http://www.hathitrust.org/access use#cc-zero', 'http://www.hathitrust. org/access use#cc-zero', 'org/access', 'use#cc-zero', '/'], Excluded patterns: ['http[s]?://(?:[a-zA-Z]|[0-9]|[$-_@.&+]|[!*\\\\(\\\\),]|(?:%[0-9a-fA-F][0-9a-fA-F]))+', '<!--\\s*[a-zA-Z]+\\s*="[^"]*"\\s*-->']
2024-10-03 15:39:09,459 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT / https://hdl.handle.net/2027/uc1.32106019788253', 'polygon': [0.0167, 9.6694, 0.0167, 4.9947, 0.1133, 4.9947, 0.1133, 9.6694], 'spans': [{'offset': 193032, 'length': 82}]}
2024-10-03 15:39:09,459 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.13, 9.6827, 0.1333, 5.4415, 0.2334, 5.4415, 0.2267, 9.6827], 'spans': [{'offset': 192957, 'length': 74}]}
2024-10-03 15:39:09,459 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google" -->', 'polygon': [1.3968, 9.5594, 2.0835, 9.5594, 2.0802, 9.7861, 1.3935, 9.7794], 'spans': [{'offset': 193146, 'length': 11}]}
2024-10-03 15:39:09,459 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Digitized by', 'polygon': [0.9301, 9.6394, 1.3768, 9.6427, 1.3735, 9.7328, 0.9301, 9.7294], 'spans': [{'offset': 193116, 'length': 29}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': '[SEPT. 6', 'polygon': [5.2271, 0.6168, 5.6772, 0.6102, 5.6805, 0.7502, 5.2271, 0.7535], 'spans': [{'offset': 186729, 'length': 8}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Statement." -->', 'polygon': [4.097, 0.6168, 4.7104, 0.6168, 4.7071, 0.7335, 4.097, 0.7302], 'spans': [{'offset': 186695, 'length': 32}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': 'to deny that was correct. I did, and I do deny', 'polygon': [3.3336, 0.9103, 5.6805, 0.9103, 5.6805, 1.0303, 3.3336, 1.0303], 'spans': [{'offset': 186739, 'length': 46}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.2571, 9.5894, 4.7504, 9.5894, 4.7504, 9.6761, 4.2571, 9.6761], 'spans': [{'offset': 193159, 'length': 30}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.837, 9.6961, 5.1605, 9.6961, 5.1605, 9.7928, 3.837, 9.7928], 'spans': [{'offset': 193190, 'length': 29}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Financial" -->', 'polygon': [1.5007, 0.7067, 2.091, 0.7067, 2.091, 0.8333, 1.5007, 0.8333], 'spans': [{'offset': 194148, 'length': 31}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [2.6646, 0.7133, 3.3049, 0.7133, 3.3049, 0.8667, 2.6646, 0.8667], 'spans': [{'offset': 194181, 'length': 30}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="1901.]" -->', 'polygon': [0.5869, 0.73, 0.9171, 0.7267, 0.9171, 0.8633, 0.5869, 0.86], 'spans': [{'offset': 194118, 'length': 28}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT / https://hdl.handle.net/2027/uc1.32106019788253', 'polygon': [0.0167, 9.69, 0.0167, 5.0333, 0.1134, 5.0333, 0.1167, 9.69], 'spans': [{'offset': 194252, 'length': 82}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust. org/access use#cc-zero', 'polygon': [0.1267, 9.6933, 0.1301, 5.4533, 0.2334, 5.4533, 0.2268, 9.6933], 'spans': [{'offset': 194336, 'length': 75}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.3873, 9.5733, 2.0743, 9.5733, 2.0743, 9.8, 1.3873, 9.7967], 'spans': [{'offset': 197577, 'length': 6}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9238, 9.6567, 1.3706, 9.66, 1.3673, 9.75, 0.9238, 9.7467], 'spans': [{'offset': 197564, 'length': 12}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="313" -->', 'polygon': [5.1591, 0.7133, 5.3858, 0.7133, 5.3825, 0.8333, 5.1557, 0.8333], 'spans': [{'offset': 194225, 'length': 25}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': 'Statement.', 'polygon': [3.9352, 0.7167, 4.5554, 0.72, 4.5554, 0.84, 3.9318, 0.8367], 'spans': [{'offset': 194213, 'length': 10}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.232, 9.5933, 4.7355, 9.5933, 4.7355, 9.7033, 4.232, 9.7033], 'spans': [{'offset': 197585, 'length': 30}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.8184, 9.7033, 5.1357, 9.7033, 5.1357, 9.81, 3.8184, 9.81], 'spans': [{'offset': 197616, 'length': 29}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="314" -->', 'polygon': [0.9169, 0.6468, 1.1503, 0.6535, 1.1503, 0.7736, 0.9136, 0.7736], 'spans': [{'offset': 201180, 'length': 25}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Financial" -->', 'polygon': [1.8072, 0.6502, 2.3873, 0.6502, 2.3873, 0.7769, 1.8072, 0.7736], 'spans': [{'offset': 201207, 'length': 31}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="{HOUSE.]" -->', 'polygon': [3.0142, 0.6569, 3.671, 0.6569, 3.671, 0.8036, 3.0142, 0.8036], 'spans': [{'offset': 201240, 'length': 30}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': 'more correct in his statements. And then he', 'polygon': [0.9203, 0.9503, 3.3009, 0.9469, 3.3009, 1.0536, 0.9203, 1.0603], 'spans': [{'offset': 201316, 'length': 43}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT / https://hdl.handle.net/2027/uc1.32106019788253', 'polygon': [0.0167, 9.6694, 0.0167, 4.9714, 0.1134, 4.9714, 0.1134, 9.6694], 'spans': [{'offset': 207390, 'length': 82}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access\\_use#cc-zero', 'polygon': [0.1267, 9.6827, 0.13, 5.4215, 0.2334, 5.4215, 0.2301, 9.6827], 'spans': [{'offset': 207474, 'length': 75}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google" -->', 'polygon': [1.4037, 9.556, 2.0906, 9.556, 2.0872, 9.7861, 1.4037, 9.7828], 'spans': [{'offset': 207315, 'length': 11}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Digitized by', 'polygon': [0.9336, 9.6394, 1.3837, 9.6427, 1.3837, 9.7361, 0.9336, 9.7294], 'spans': [{'offset': 207285, 'length': 29}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Statement." -->', 'polygon': [4.1378, 0.6502, 4.7646, 0.6569, 4.7613, 0.7836, 4.1378, 0.7769], 'spans': [{'offset': 201272, 'length': 32}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': '[SEPT. 6', 'polygon': [5.2781, 0.6602, 5.7483, 0.6502, 5.7516, 0.7902, 5.2781, 0.7969], 'spans': [{'offset': 201306, 'length': 8}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': "member's remarks in that respect appear to", 'polygon': [3.3843, 0.9469, 5.7549, 0.9536, 5.7549, 1.067, 3.3843, 1.057], 'spans': [{'offset': 204264, 'length': 42}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.2745, 9.5894, 4.7713, 9.5894, 4.7713, 9.6761, 4.2745, 9.6761], 'spans': [{'offset': 207328, 'length': 30}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.8511, 9.6961, 5.1848, 9.6961, 5.1848, 9.7961, 3.8511, 9.7961], 'spans': [{'offset': 207359, 'length': 29}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [2.5336, 0.6767, 3.1703, 0.6733, 3.1736, 0.82, 2.5336, 0.8233], 'spans': [{'offset': 208042, 'length': 30}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Financial" -->', 'polygon': [1.3568, 0.6767, 1.9402, 0.6767, 1.9402, 0.8, 1.3568, 0.8], 'spans': [{'offset': 208009, 'length': 31}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="1901.]" -->', 'polygon': [0.5267, 0.69, 0.8201, 0.69, 0.8167, 0.8233, 0.5267, 0.82], 'spans': [{'offset': 207979, 'length': 28}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': 'penditure would have been quite sufficient.', 'polygon': [0.5167, 0.98, 2.7803, 0.9767, 2.7803, 1.09, 0.5167, 1.1], 'spans': [{'offset': 208113, 'length': 43}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': 'conceptions, it was incumbent upon those they', 'polygon': [2.8736, 0.9767, 5.2438, 0.98, 5.2438, 1.1, 2.8736, 1.0967], 'spans': [{'offset': 211253, 'length': 45}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT / https://hdl.handle.net/2027/uc1.32106019788253', 'polygon': [0.0167, 9.69, 0.0167, 5.0767, 0.1133, 5.0767, 0.1133, 9.69], 'spans': [{'offset': 214391, 'length': 82}]}
2024-10-03 15:39:09,460 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.1267, 9.6967, 0.13, 5.5167, 0.23, 5.5167, 0.2234, 9.6967], 'spans': [{'offset': 214475, 'length': 74}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.3835, 9.58, 2.0469, 9.5967, 2.0569, 9.79, 1.3835, 9.81], 'spans': [{'offset': 214564, 'length': 6}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9134, 9.6567, 1.3535, 9.6633, 1.3501, 9.75, 0.9134, 9.7433], 'spans': [{'offset': 214551, 'length': 12}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': 'Statement.', 'polygon': [3.817, 0.6833, 4.4271, 0.6867, 4.4271, 0.8, 3.817, 0.7967], 'spans': [{'offset': 208074, 'length': 10}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="315" -->', 'polygon': [5.0371, 0.6867, 5.2738, 0.6833, 5.2705, 0.8, 5.0371, 0.8], 'spans': [{'offset': 208086, 'length': 25}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.1937, 9.6067, 4.6838, 9.6067, 4.6838, 9.6933, 4.1937, 9.6933], 'spans': [{'offset': 214572, 'length': 30}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.7804, 9.7067, 5.0905, 9.7033, 5.0905, 9.81, 3.7804, 9.8133], 'spans': [{'offset': 214603, 'length': 29}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Financial" -->', 'polygon': [1.787, 0.6435, 2.3604, 0.6435, 2.3604, 0.7702, 1.787, 0.7668], 'spans': [{'offset': 214918, 'length': 31}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="316" -->', 'polygon': [0.9168, 0.6501, 1.1402, 0.6501, 1.1402, 0.7702, 0.9168, 0.7768], 'spans': [{'offset': 214891, 'length': 25}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': 'may harmonize with Maori associations ; each', 'polygon': [0.9135, 0.9535, 3.3006, 0.9469, 3.3006, 1.0636, 0.9135, 1.0736], 'spans': [{'offset': 215027, 'length': 44}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT / https://hdl.handle.net/2027/uc1.32106019788253', 'polygon': [0.0167, 9.6689, 0.0167, 4.9678, 0.1134, 4.9678, 0.1167, 9.6689], 'spans': [{'offset': 218236, 'length': 82}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access\\_use#cc-zero', 'polygon': [0.1267, 9.6655, 0.13, 5.4112, 0.2334, 5.4112, 0.2267, 9.6655], 'spans': [{'offset': 221456, 'length': 75}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.4003, 9.5422, 2.0871, 9.5588, 2.077, 9.7622, 1.4003, 9.7822], 'spans': [{'offset': 218166, 'length': 6}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9302, 9.6255, 1.3803, 9.6288, 1.3803, 9.7222, 0.9302, 9.7189], 'spans': [{'offset': 218153, 'length': 12}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [3.0206, 0.6335, 3.6673, 0.6335, 3.6673, 0.7902, 3.0206, 0.7902], 'spans': [{'offset': 214951, 'length': 30}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': '[SEPT. 6', 'polygon': [5.2443, 0.6401, 5.7544, 0.6335, 5.7577, 0.7735, 5.2443, 0.7802], 'spans': [{'offset': 215017, 'length': 8}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Statement." -->', 'polygon': [4.1308, 0.6435, 4.7542, 0.6435, 4.7542, 0.7635, 4.1308, 0.7635], 'spans': [{'offset': 214983, 'length': 32}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': 'do the public care about ethics so long as they', 'polygon': [3.3773, 0.9435, 5.7611, 0.9402, 5.7611, 1.0569, 3.3773, 1.0602], 'spans': [{'offset': 218320, 'length': 47}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.2675, 9.5755, 4.7675, 9.5755, 4.7675, 9.6689, 4.2675, 9.6655], 'spans': [{'offset': 218174, 'length': 30}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.8474, 9.6822, 5.171, 9.6822, 5.171, 9.7822, 3.8474, 9.7822], 'spans': [{'offset': 218205, 'length': 29}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Financial" -->', 'polygon': [1.3706, 0.7033, 1.9509, 0.7033, 1.9509, 0.8333, 1.3706, 0.83], 'spans': [{'offset': 222184, 'length': 31}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]." -->', 'polygon': [2.5245, 0.7067, 3.2182, 0.7067, 3.2182, 0.86, 2.5245, 0.8567], 'spans': [{'offset': 222217, 'length': 31}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="1901.]" -->', 'polygon': [0.5403, 0.7133, 0.8271, 0.7167, 0.8237, 0.8467, 0.5403, 0.84], 'spans': [{'offset': 222154, 'length': 28}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT / https://hdl.handle.net/2027/uc1.32106019788253', 'polygon': [0.0133, 9.6933, 0.01, 5.09, 0.1201, 5.09, 0.1234, 9.6933], 'spans': [{'offset': 222364, 'length': 82}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.1267, 9.6967, 0.1301, 5.52, 0.2268, 5.52, 0.2234, 9.6967], 'spans': [{'offset': 222289, 'length': 74}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.3706, 9.5733, 2.0476, 9.5733, 2.0443, 9.8067, 1.3673, 9.8033], 'spans': [{'offset': 228674, 'length': 6}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9104, 9.66, 1.3473, 9.6633, 1.344, 9.7533, 0.9071, 9.7467], 'spans': [{'offset': 228661, 'length': 12}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': 'Statement.', 'polygon': [3.7985, 0.7167, 4.4187, 0.7233, 4.4154, 0.8433, 3.7951, 0.8367], 'spans': [{'offset': 222250, 'length': 10}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="317" -->', 'polygon': [5.0357, 0.7233, 5.2591, 0.7233, 5.2558, 0.84, 5.0357, 0.84], 'spans': [{'offset': 222262, 'length': 25}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.1753, 9.6067, 4.6655, 9.61, 4.6655, 9.6933, 4.1753, 9.6933], 'spans': [{'offset': 228682, 'length': 30}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.7618, 9.7067, 5.0724, 9.7033, 5.0724, 9.81, 3.7618, 9.8133], 'spans': [{'offset': 228713, 'length': 29}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Financial" -->', 'polygon': [1.837, 0.6768, 2.4071, 0.6768, 2.4071, 0.8035, 1.837, 0.8035], 'spans': [{'offset': 228900, 'length': 31}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader=".[HOUSE.]" -->', 'polygon': [2.9672, 0.6802, 3.684, 0.6835, 3.6807, 0.8302, 2.9672, 0.8269], 'spans': [{'offset': 228933, 'length': 31}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="318" -->', 'polygon': [0.9568, 0.6902, 1.1702, 0.6902, 1.1636, 0.8002, 0.9568, 0.8002], 'spans': [{'offset': 228873, 'length': 25}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': 'and produce are the only security that cannot', 'polygon': [0.9568, 0.9769, 3.324, 0.9769, 3.324, 1.0936, 0.9568, 1.0936], 'spans': [{'offset': 229010, 'length': 45}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT / https://hdl.handle.net/2027/uc1.32106019788253', 'polygon': [0.0133, 9.6622, 0.0133, 5.0278, 0.1234, 5.0278, 0.1234, 9.6622], 'spans': [{'offset': 232202, 'length': 82}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0)', 'polygon': [0.1234, 9.6655, 0.1267, 8.1719, 0.2234, 8.1719, 0.22, 9.6655], 'spans': [{'offset': 235450, 'length': 27}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.3803, 9.5455, 2.0504, 9.5455, 2.0504, 9.7755, 1.3803, 9.7722], 'spans': [{'offset': 232132, 'length': 6}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9168, 9.6322, 1.3536, 9.6355, 1.3536, 9.7222, 0.9135, 9.7155], 'spans': [{'offset': 232119, 'length': 12}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Statement." -->', 'polygon': [4.1474, 0.6835, 4.7676, 0.6868, 4.7676, 0.8102, 4.1474, 0.8068], 'spans': [{'offset': 228966, 'length': 32}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': '[SEPT. 6', 'polygon': [5.2843, 0.6835, 5.7411, 0.6835, 5.7411, 0.8202, 5.2843, 0.8235], 'spans': [{'offset': 229000, 'length': 8}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': 'lated by competitive effort. Has the Premier', 'polygon': [3.394, 0.9769, 5.7644, 0.9736, 5.7644, 1.0869, 3.394, 1.0969], 'spans': [{'offset': 232286, 'length': 44}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.2108, 9.5822, 4.6942, 9.5822, 4.6942, 9.6655, 4.2108, 9.6655], 'spans': [{'offset': 232140, 'length': 30}]}
2024-10-03 15:39:09,461 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.794, 9.6855, 5.1043, 9.6855, 5.1043, 9.7789, 3.794, 9.7822], 'spans': [{'offset': 232171, 'length': 29}]}
2024-10-03 15:39:09,462 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Financial" -->', 'polygon': [1.4636, 0.7033, 2.047, 0.7033, 2.047, 0.8267, 1.4636, 0.8267], 'spans': [{'offset': 235937, 'length': 31}]}
